Date,Close,High,Low,Open,Volume,pos,neu,neg,compound,Target_Up,MA_5,MA_10,MA_20
2023-08-29,182.3340301513672,183.10646293821267,177.75884901223952,177.9569059889832,53003900,0.375,0.455,0.17,0.4215,1,178.33719177246093,176.12981414794922,177.86151123046875
2023-08-30,185.82980346679688,186.027875570887,182.9480417259573,183.14609871926743,60813900,0.375,0.455,0.17,0.4215,1,179.63052368164062,177.22706756591796,177.63026123046876
2023-08-31,186.0476531982422,187.28552817850573,185.6614368088311,186.0179454075781,60794500,0.375,0.455,0.17,0.4215,1,181.90623168945314,178.6006103515625,177.47962646484376
2023-09-01,187.62228393554688,188.0778135688955,186.4537218332531,187.6519917329052,45766500,0.375,0.455,0.17,0.4215,1,184.05518798828126,180.08309173583984,177.8616569519043
2023-09-05,187.85992431640625,188.1372071331358,185.7902007519677,186.453699999912,45280000,0.375,0.455,0.17,0.4215,0,185.93873901367186,181.45564880371094,178.41083679199218
2023-09-06,181.1357879638672,187.01817274977,179.70975345688714,186.57252563325392,81755800,0.375,0.455,0.17,0.4215,0,185.69909057617187,182.0181411743164,178.57683410644532
2023-09-07,175.83767700195312,176.4813811102254,171.8566665123906,173.48075801343515,112488800,0.375,0.455,0.17,0.4215,1,183.70066528320314,181.66559448242188,178.55753707885742
2023-09-08,176.45166015625,178.4916910043361,176.06544373133067,176.62002446653017,65551300,0.375,0.455,0.17,0.4215,1,181.78146667480468,181.8438491821289,178.57981872558594
2023-09-11,177.62022399902344,178.5511084974291,175.619813594627,178.3233437087065,58953100,0.375,0.455,0.17,0.4215,0,179.7810546875,181.91812133789062,178.6575584411621
2023-09-12,174.58990478515625,178.38275585399316,173.1242649174268,177.7489644157226,90370200,0.375,0.455,0.17,0.4215,0,177.12705078125,181.53289489746095,178.50109100341797
2023-09-13,172.5201873779297,175.58021106580875,172.29240747476095,174.7978655233742,84267900,0.375,0.455,0.17,0.4215,1,175.4039306640625,180.5515106201172,178.3406623840332
2023-09-14,174.03533935546875,174.39184798430878,171.89628758242847,172.31221179761187,60895800,0.375,0.455,0.17,0.4215,0,175.04346313476563,179.37206420898437,178.29956588745117
2023-09-15,173.31240844726562,174.78796097983732,172.13396406629226,174.76815074757482,109259500,0.375,0.455,0.17,0.4215,1,174.41561279296874,178.09853973388672,178.3495750427246
2023-09-18,176.2436981201172,177.64002479353724,174.46115503817452,174.76814563074643,67257600,0.375,0.455,0.17,0.4215,1,174.1403076171875,176.96068115234374,178.5218864440918
2023-09-19,177.33302307128906,177.8875886373594,175.41183870970377,175.79805509398693,51826900,0.375,0.455,0.17,0.4215,0,174.68893127441407,175.90799102783203,178.68181991577148
2023-09-20,173.78775024414062,177.95690472942889,173.69861176107497,177.5211703172096,58436200,0.375,0.455,0.17,0.4215,0,174.94244384765625,175.17318725585938,178.59566421508788
2023-09-21,172.24290466308594,174.5899263869401,172.1735915074449,172.8569010557525,63149100,0.375,0.455,0.17,0.4215,1,174.58395690917968,174.81371002197267,178.23965225219726
2023-09-22,173.09454345703125,175.36233909077248,172.36173107244514,172.97571228348323,56725400,0.375,0.455,0.17,0.4215,1,174.5403839111328,174.47799835205078,178.16092376708986
2023-09-25,174.3720245361328,175.25339092524624,172.46073769252675,172.51025571431984,46172700,0.375,0.455,0.17,0.4215,0,174.16604919433593,174.1531784057617,178.03564987182617
2023-09-26,170.2919921875,173.50055447022797,169.99489916963813,173.1242507509963,64588900,0.375,0.455,0.17,0.4215,0,172.75784301757812,173.7233871459961,177.6281410217285
2023-09-27,168.77684020996094,171.3615240971404,167.41023633579258,170.94559986493434,66921800,0.375,0.455,0.17,0.4215,1,171.7556610107422,173.34905242919922,176.9502815246582
2023-09-28,169.03433227539062,170.36133082824708,165.9941036111019,167.69742105029528,56294400,0.375,0.455,0.17,0.4215,1,171.11394653320312,172.8489517211914,176.1105079650879
2023-09-29,169.54928588867188,171.39124466953126,168.68771453081845,170.35142654777866,51861100,0.375,0.455,0.17,0.4215,1,170.40489501953124,172.47263946533204,175.28558959960938
2023-10-02,172.06463623046875,172.6093042881744,169.2719827950215,169.55917827580257,52164500,0.375,0.455,0.17,0.4215,0,169.94341735839845,172.0547332763672,174.50770721435546
2023-10-03,170.7277374267578,171.94581747397606,169.1630765091389,170.589096012129,49594600,0.375,0.455,0.17,0.4215,1,170.03056640625,171.39420471191406,173.65109786987304
2023-10-04,171.9755096435547,172.5201776911012,169.31160010164683,169.43043127173715,53020300,0.375,0.455,0.17,0.4215,1,170.67030029296876,171.21298065185547,173.1930839538574
2023-10-05,173.21339416503906,173.74814957044222,171.00501406167223,172.1042477774046,48527900,0.375,0.455,0.17,0.4215,1,171.50611267089843,171.31002960205078,173.0618698120117
2023-10-06,175.76837158203125,176.26352163595584,171.5001654241457,172.1141617663429,57266700,0.375,0.455,0.17,0.4215,1,172.74992980957032,171.5774124145508,173.02770538330077
2023-10-09,177.2538299560547,177.31324554755352,174.0947700479303,175.0949677633166,42390800,0.375,0.455,0.17,0.4215,0,173.7877685546875,171.86559295654297,173.00938568115234
2023-10-10,176.65963745117188,177.97673842144718,176.2239029815132,176.37245706568626,43698000,0.375,0.455,0.17,0.4215,1,174.97414855957032,172.50235748291016,173.1128723144531
2023-10-11,178.0559844970703,178.10550253076042,175.8773270117473,176.4714980836814,47551100,0.375,0.455,0.17,0.4215,1,176.19024353027345,173.4302719116211,173.38966217041016
2023-10-12,178.95713806152344,180.57131695227565,177.30332359387822,178.3233466007442,56743100,0.375,0.455,0.17,0.4215,0,177.3389923095703,174.42255249023438,173.6357521057129
2023-10-13,177.11517333984375,180.1652842541005,176.41205364228972,179.6602366589199,51427100,0.375,0.455,0.17,0.4215,0,177.6083526611328,175.17914123535155,173.8258903503418
2023-10-16,176.9864044189453,177.34291299761338,174.79783492835955,175.03551235106417,52517000,0.375,0.455,0.17,0.4215,0,177.55486755371095,175.67131805419922,173.8630256652832
2023-10-17,175.43165588378906,176.6893412361662,173.1044597256959,174.93650583601004,57549400,0.375,0.455,0.17,0.4215,0,177.30927124023438,176.14170989990234,173.7679573059082
2023-10-18,174.1343536376953,175.8574811296678,173.41143884685883,173.87688106979198,54764400,0.375,0.455,0.17,0.4215,0,176.5249450683594,176.35759429931642,173.78528747558593
2023-10-19,173.75807189941406,176.11497599372035,173.49068662646167,174.33243269200634,59302900,0.375,0.455,0.17,0.4215,0,175.4851318359375,176.4120620727539,173.86104583740234
2023-10-20,171.20306396484375,173.718419244541,170.96538653172513,173.60948564320893,64244000,0.375,0.455,0.17,0.4215,1,174.3027099609375,175.95553131103514,173.76647186279297
2023-10-23,171.32191467285156,172.32211231863303,168.2816861592976,169.25219112217718,55980100,0.375,0.455,0.17,0.4215,1,173.16981201171876,175.36233978271486,173.6139663696289
2023-10-24,171.75765991210938,171.98542471489895,169.78695717971306,171.37144345921354,43816600,0.375,0.455,0.17,0.4215,0,172.4350128173828,174.87214202880858,173.68724975585937
2023-10-25,169.44036865234375,171.38134856384042,168.99472147795794,170.21280159213268,57157000,0.375,0.455,0.17,0.4215,0,171.4962158203125,174.01058044433594,173.7204261779785
2023-10-26,165.27117919921875,169.71763198356828,164.06301189675906,168.71741923518283,70625300,0.375,0.455,0.17,0.4215,1,169.79883728027343,172.64198455810546,173.53226852416992
2023-10-27,166.5883026123047,167.32113020792602,165.21178592419773,165.2910117543283,58499100,0.375,0.455,0.17,0.4215,1,168.87588500976562,171.58929748535155,173.38421936035155
2023-10-30,168.63818359375,169.5096524459554,167.23195938000526,167.38051344932887,51131000,0.375,0.455,0.17,0.4215,1,168.33913879394532,170.75447540283204,173.21289672851563
2023-10-31,169.11355590820312,169.24228464861295,166.27138428536674,167.70733154956028,44846000,0.375,0.455,0.17,0.4215,1,167.81031799316406,170.12266540527344,173.1321876525879
2023-11-01,172.28250122070312,172.53997379429074,168.46983997695696,169.34130885799144,56934900,0.375,0.455,0.17,0.4215,1,168.37874450683594,169.9374801635742,173.1475372314453
2023-11-02,175.8476104736328,176.05556504970008,173.75807648633753,173.8174920794996,77334800,0.375,0.455,0.17,0.4215,0,170.49403076171876,170.14643402099608,173.279248046875
2023-11-03,174.93649291992188,175.10485722122257,171.66851493448934,172.5498813500308,79829200,0.375,0.455,0.17,0.4215,1,172.16366882324218,170.5197769165039,173.23765411376954
2023-11-06,177.49148559570312,177.68954259678722,174.50079012453784,174.66913933099835,63841300,0.375,0.455,0.17,0.4215,1,173.9343292236328,171.13673400878906,173.24953689575196
2023-11-07,180.05636596679688,180.67034717470037,177.23400472320088,177.44195927584823,70530000,0.375,0.455,0.17,0.4215,1,176.12289123535157,171.96660461425782,173.41937332153321
2023-11-08,181.115966796875,181.6705323803792,179.8285737718667,180.5812114444328,49340300,0.375,0.455,0.17,0.4215,0,177.88958435058595,173.13416442871093,173.57237243652344
2023-11-09,180.640625,182.33402952271555,180.04643896103886,181.18529301725127,53763500,0.375,0.455,0.17,0.4215,1,178.8481872558594,174.67110900878907,173.65654678344725
2023-11-10,184.83511352539065,185.00369964258533,181.989212824357,182.4255213215233,66133400,0.375,0.455,0.17,0.4215,0,180.82791137695312,176.49579010009765,174.04254379272462
2023-11-13,183.24855041503903,184.4682199516521,182.6635072771428,184.25999143916752,43627500,0.375,0.455,0.17,0.4215,1,181.9793243408203,177.95682678222656,174.35565109252929
2023-11-14,185.8664093017578,186.53078271340212,184.7359804157126,186.1242211071054,60108400,0.375,0.455,0.17,0.4215,1,183.1413330078125,179.63211212158203,174.87738876342775
2023-11-15,186.43161010742188,187.90910668353808,186.20354524355437,186.2729648412074,53790500,0.375,0.455,0.17,0.4215,1,184.20446166992187,181.0470230102539,175.49225158691405
2023-11-16,188.1173248291016,189.356830641734,187.06621119021287,187.9785007833142,54412900,0.375,0.455,0.17,0.4215,0,185.69980163574218,182.27399444580078,176.21021423339843
2023-11-17,188.09750366210935,188.78171334674664,186.98691120628507,188.65279989002156,50922700,0.375,0.455,0.17,0.4215,1,186.35227966308594,183.59009552001953,177.05493621826173
2023-11-20,189.8427276611328,190.29887250675844,188.2859160609316,188.2958266614519,46505100,0.375,0.455,0.17,0.4215,0,187.67111511230468,184.8252197265625,177.9809768676758
2023-11-21,189.03952026367188,189.9121372454657,188.14708208188244,189.80306012274144,38134500,0.375,0.455,0.17,0.4215,1,188.3057373046875,185.72353515625,178.8450698852539
2023-11-22,189.7039031982422,191.31029805901488,189.22793715258507,189.88239992204348,39617700,0.375,0.455,0.17,0.4215,0,188.96019592285157,186.58232879638672,179.85824661254884
2023-11-24,188.37515258789065,189.2973377280717,187.66119596873028,189.26759079649733,24048300,0.375,0.455,0.17,0.4215,0,189.0117614746094,187.35578155517578,181.01344528198243
2023-11-27,188.1966552734375,189.0692722786972,187.31412766791345,188.3255687303111,40552600,0.375,0.455,0.17,0.4215,1,189.031591796875,187.69193572998046,182.09386291503907
2023-11-28,188.8015289306641,189.4758279949889,187.8099242301234,188.1867388581487,38415400,0.375,0.455,0.17,0.4215,0,188.82335205078124,188.247233581543,183.10203018188477
2023-11-29,187.78021240234372,190.47737890246532,187.38357650025696,189.29736666732592,43014200,0.375,0.455,0.17,0.4215,1,188.5714904785156,188.43861389160156,184.0353630065918
2023-11-30,188.35531616210935,188.7222202024886,186.61009727764167,188.2462390361622,48794400,0.375,0.455,0.17,0.4215,1,188.30177307128906,188.6309844970703,184.8390037536621
2023-12-01,189.63449096679688,189.9517966073436,187.64135580786584,188.73212704562349,45704800,0.375,0.455,0.17,0.4215,0,188.55364074707032,188.78270111083984,185.52834777832032
2023-12-04,187.8396759033203,188.45448112204545,185.87630278327032,188.38506152852517,43389500,0.375,0.455,0.17,0.4215,1,188.48224487304688,188.75691833496094,186.17350692749022
2023-12-05,191.7961883544922,192.7679567699872,188.5833835270736,188.61314558971708,66628400,0.375,0.455,0.17,0.4215,0,189.0811767578125,188.95226440429687,186.88874206542968
2023-12-06,190.70542907714844,193.1249319103576,190.4971854261922,192.8175368647406,41089700,0.375,0.455,0.17,0.4215,1,189.66622009277344,189.11885528564454,187.42119522094725
2023-12-07,192.6390380859375,193.3629052381858,191.96473906125271,192.0044117201268,47477700,0.375,0.455,0.17,0.4215,1,190.52296447753906,189.41236877441406,187.9973487854004
2023-12-08,194.0669708251953,194.3446189426589,192.04408867717456,192.56963798027985,53406400,0.375,0.455,0.17,0.4215,0,191.40946044921876,189.98155059814454,188.66866607666014
2023-12-11,191.55821228027344,191.86562248491865,189.8129932403368,191.4888078106811,60943700,0.375,0.455,0.17,0.4215,1,192.15316772460938,190.3177062988281,189.00482101440429
2023-12-12,193.07537841796875,193.08528901898003,190.1104746012234,191.45905774250065,52696900,0.375,0.455,0.17,0.4215,1,192.40900573730468,190.74509124755858,189.49616241455078
2023-12-13,196.298095703125,196.33775323819532,193.2142041253177,193.4521795971172,70404200,0.375,0.455,0.17,0.4215,1,193.5275390625,191.5968795776367,190.01774673461915
2023-12-14,196.44680786132807,197.94412551234103,194.51318172109637,196.3575670696298,66831600,0.375,0.455,0.17,0.4215,0,194.2890930175781,192.4060287475586,190.51850662231445
2023-12-15,195.91134643554688,196.734365015635,195.3461244978741,195.87167377464692,128538400,0.375,0.455,0.17,0.4215,0,194.6579681396484,193.0337142944336,190.90820770263673
2023-12-18,194.24546813964844,194.9792611555933,192.75806090539805,194.44378607807735,55751900,0.375,0.455,0.17,0.4215,1,195.1954193115234,193.6742935180664,191.21560592651366
2023-12-19,195.28662109375,195.29653169314724,194.2454331909677,194.51317068155427,40714100,0.375,0.455,0.17,0.4215,0,195.63766784667968,194.0233367919922,191.48780059814453
2023-12-20,193.19436645507807,196.0204310779547,193.19436645507807,195.24698053858316,52242800,0.375,0.455,0.17,0.4215,0,195.01692199707028,194.27223052978516,191.6955429077148
2023-12-21,193.0456085205078,195.42546903656068,191.87552215973167,194.4537006027836,46482500,0.375,0.455,0.17,0.4215,0,194.33668212890626,194.3128875732422,191.8626281738281
2023-12-22,191.97467041015625,193.7694724442452,191.3499546254364,193.5413924757588,37149600,0.375,0.455,0.17,0.4215,0,193.54934692382812,194.1036575317383,192.04260406494137
2023-12-26,191.4292907714844,192.262235089905,191.21113652656177,191.9845869837648,28919300,0.375,0.455,0.17,0.4215,1,192.98611145019532,194.09076538085938,192.20423583984376
2023-12-27,191.5284423828125,191.87551008122907,189.4857391150024,190.8739947779816,48087700,0.375,0.455,0.17,0.4215,1,192.2344757080078,193.93607177734376,192.34058151245117
2023-12-28,191.95486450195312,193.02579953233345,191.54830289093405,192.51016078496025,34049900,0.375,0.455,0.17,0.4215,0,191.9865753173828,193.50174865722656,192.54931411743163
2023-12-29,190.9136657714844,192.76796185552627,190.12037892679612,192.27215946893213,42672100,0.375,0.455,0.17,0.4215,0,191.56018676757813,192.94843444824218,192.6772315979004
